name,crunchbase_uuid,type,primary_role,crunchbase_url,homepage_domain,homepage_url,profile_image_url,facebook_url,twitter_url,linkedin_url,stock_symbol,location_city,location_region,location_country_code,short_description
Evapo E-Zigaretten,d68d7017-2684-055f-8443-dabafd026a47,organization,company,https://www.crunchbase.com/organization/evapo-e-zigaretten?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,e-zigarette-24.com,https://www.e-zigarette-24.com/,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1464182626/ycfwjhvwwu7deczvauve.jpg",https://www.facebook.com/evapo.de/,https://twitter.com/EvapoBerlin,https://www.linkedin.com/company/evapo?,:,Berlin,Berlin,DEU,"E-Zigaretten, Starter-Sets und ZuberhÃ¶r kaufen. Wir bieten eine sehr gute Beratung in vielen Bezirken Berlins und Leipzig."
GrÃ¼nderwettbewerb,8fd6230b-5797-1bbd-180b-e19d321daec2,organization,company,https://www.crunchbase.com/organization/grÃ¼nderwettbewerb?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,gruenderwettbewerb.de,http://www.gruenderwettbewerb.de/,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1464235041/x3qcaroacmphziuk6txz.png",,https://twitter.com/GW_DiIn,,:,Berlin,Berlin,DEU,GrÃ¼nderwettbewerb organized the EIT across Europe Digital EIT Digital Challenge to select the most promising ICT start-ups and support.
VDZ Verband Deutscher Zeitschriftenverleger,6890a2bb-c29d-9391-3811-ed81a248654d,organization,company,https://www.crunchbase.com/organization/vdz-verband-deutscher-zeitschriftenverleger?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,vdz.de,http://www.vdz.de/,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1464241246/mj1htuzhth3smy79eljp.png",https://www.facebook.com/VDZPresse,https://twitter.com/VDZPresse,https://www.linkedin.com/company/3845714,:,Berlin,Berlin,DEU,VDZ is the umbrella organisation of German Magazine Publishers.
aeyde,f1abcaf6-dd5d-d304-4414-58e9fbf5192b,organization,company,https://www.crunchbase.com/organization/aeyde?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,aeyde.com,https://www.aeyde.com,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1464247372/vuyfkext1mckj9ilauwq.png",https://www.facebook.com/thisisaeyde,https://www.twitter.com/thisisaeyde,,:,Berlin,Berlin,DEU,We make contemporary women's footwear in luxury quality at a fair price
Payreto,b9943505-ac2e-abc3-88c2-1dff6fa2a9ba,organization,company,https://www.crunchbase.com/organization/payreto?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,payreto.com,http://payreto.com/,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1497079702/h7tzig5cs1ito4ixujjs.png",,,https://www.linkedin.com/company-beta/3741344/,:,Berlin,Berlin,DEU,Payreto provides flexible workflow sourcing for financial service providers
3T Software Labs,6ba24527-1628-0127-8379-c3e4b6acbc6c,organization,company,https://www.crunchbase.com/organization/3t-software-labs?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,3t.io,http://3t.io/,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1464329350/jgrbyujngcfnwe69xiwx.png",https://www.facebook.com/3tsoftwarelabs,https://twitter.com/MongoChef,https://www.linkedin.com/company/5159624,:,Berlin,Berlin,DEU,3T Software Labs builds multi-platform tools for MongoDB database.
CrossLend GmBH,d19e0cca-3a21-8821-f47e-278c3f68ca86,organization,company,https://www.crunchbase.com/organization/crosslend-gmbh?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,crosslend.com,http://www.crosslend.com,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1464339525/m4nvk67f9csqxw856dof.png",,,https://www.linkedin.com/company-beta/9363391/,:,Berlin,Berlin,DEU,"CrossLend is an investing & borrowing platform, uniting borrowers and investors within Europe."
Bundesverband Deutscher Kapitalbeteiligungsgesellschaften (BVK),1075a5be-c764-01c7-122c-3f937ebbf301,organization,company,https://www.crunchbase.com/organization/bundesverband-deutscher-kapitalbeteiligungsgesellschaften-bvk?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,bvkap.de,http://www.bvkap.de/,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1464431826/zy3otyxtmo8rbtrjom02.png",https://www.facebook.com/schlossplatzberlin,https://twitter.com/wir_investieren,https://de.linkedin.com/company/bundesverband-deutscher-kapitalbeteiligungsgesellschaften-bvk,:,Berlin,Berlin,DEU,The German Private Equity and Venture Capital Association â€“ BVK is the face and voice of the private equity industry in Germany.
Upday,a42ccda4-5ec5-b2c3-babb-672ab4f918f4,organization,company,https://www.crunchbase.com/organization/upday?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,upday.com,http://upday.com/en/,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1464447999/j3p7ph2ykos2ddbhkzks.png",https://www.facebook.com/upday,https://twitter.com/updayDE,https://www.linkedin.com/company/10297463,:,Berlin,Berlin,DEU,Upday is your personalized news-app.
Fascol,b7ba19e5-4ec3-91de-c483-b66f8bc12e89,organization,company,https://www.crunchbase.com/organization/fascol?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,fascol.com,http://www.fascol.com/,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1464571839/emp6ssd47vbqr12nnm1f.png",,,,:,Berlin,Berlin,DEU,"Fascol is a Germany-based company that designs and manufactures kids scooters, 3 in 1/4 in 1 trikes and toys."
FELIX ClubRestaurant,381a6640-92ce-ba4c-d6ce-6140e2bba231,organization,company,https://www.crunchbase.com/organization/felix-clubrestaurant?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,felix-clubrestaurant.com,http://felix-clubrestaurant.com/,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1464605160/efjpxbdwhlcolodjvjmn.png",,,,:,Berlin,Berlin,DEU,FELIX ClubRestaurant is a club based in Berlin that provides its clients with event spaces and smoking lounges.
Rundfunk Berlin-Brandenburg,576a78f2-6d0f-4dc0-7dfc-f587c89d619a,organization,company,https://www.crunchbase.com/organization/rundfunk-berlin-brandenburg?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,rbb-online.de,http://www.rbb-online.de/,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1464610801/oh8oh7buedswfjmlq2fz.png",https://www.facebook.com/abendschau.rbb,https://www.twitter.com/rbbonline,,:,Berlin,Berlin,DEU,Rundfunk Berlin-Brandenburg is a multimedia portal that offers daily news and information updates.
Business Punk,7f2a02ac-e952-b1ff-e966-8327d2fea35f,organization,company,https://www.crunchbase.com/organization/business-punk?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,business-punk.com,http://www.business-punk.com/,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1464611650/yags1rs8ynngondajq6z.png",https://www.facebook.com/businesspunk,https://www.twitter.com/businesspunkmag,,:,Berlin,Berlin,DEU,Business Punk - the magazine for those who want to make a difference.
Merantix,a096857e-7929-9fde-aa01-6c07acdfa8ee,organization,company,https://www.crunchbase.com/organization/merantix?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,merantix.com,http://merantix.com,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1490116682/zahth4vgmel8wvsgupho.jpg",https://www.facebook.com/merantix,,https://www.linkedin.com/company/7943887,:,Berlin,Berlin,DEU,"Merantix conceptualizes, builds and launches AI products."
YEAY GmbH,30d7e0b4-1704-2b9d-10a9-6bcf08a47d84,organization,company,https://www.crunchbase.com/organization/yeay-gmbh?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,yeay.com,http://yeay.com/,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1464688636/t1q76c1kz2n6nvgyjbe2.jpg",https://www.facebook.com/yeaytv/?fref=ts,https://twitter.com/yeay_tv,https://www.linkedin.com/company/10779183?,:,Berlin,Berlin,DEU,YEAY is a revolutionary e-commerce experience that is pioneering the mobile retail market. Buy and Sell with video!
mesh:ine,dc40bebf-ba9d-fcbf-fb6b-36e2ac41e950,organization,company,https://www.crunchbase.com/organization/mesh-ine?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,meshine.eu,http://www.meshine.eu/,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1464941586/uixolkqdeg8wult6km9g.png",https://www.facebook.com/meshine-388503051342047,https://twitter.com/mesh_ine,https://www.linkedin.com/company/mesh-ine-gmbh,:,Berlin,Berlin,DEU,mesh:ine focuses on the development of communication technology solutions for smartphones.
Journalendar,844c5818-2cb8-7723-17b8-e8b691bc1bba,organization,company,https://www.crunchbase.com/organization/journalendar?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,journalendar.com,https://www.journalendar.com,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1464979106/lmykkxr1oxhiqzepme0p.png",,,,:,Berlin,Berlin,DEU,Journalendar applies machine learning to task management to help professionals never missing a deadline.
limed,ecfb470e-de07-1101-b6de-112d66ac883a,organization,company,https://www.crunchbase.com/organization/limed?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,limed.co,http://www.limed.co,"https://crunchbase-production-res.cloudinary.com/image/upload/h_120,w_120,f_jpg/v1507847753/placeholder_zgpxrr.png",https://www.facebook.com/favorflavorberlin,,,:,Berlin,Berlin,DEU,We simplify cooking.
MXDN Music UG,a835b8c9-6678-4626-8b70-2f601a4f4b5c,organization,company,https://www.crunchbase.com/organization/mxdn-music-ug?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,mix-down.com,http://www.mix-down.com/,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1465138164/ovwr36pnxzbiieabkfgy.png",,,,:,Berlin,Berlin,DEU,"MXDN Music UG, a mobile app, enables users to combine photos, video, and drawings to create musical content as well as share them."
InLearnity,bde5630f-94bb-0d50-81a3-cc5c6f1fd49d,organization,company,https://www.crunchbase.com/organization/inlearnity?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,inlearnity.com,http://inlearnity.com,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1465138804/bbk5w9bdkcxbfgntgcmw.png",https://www.facebook.com/inlearnity,https://www.twitter.com/inlearnity,,:,Berlin,Berlin,DEU,THE Nr. 1 online access to inspiration and education
Styberry,9ee12553-9444-e224-ab36-25899c347f4a,organization,company,https://www.crunchbase.com/organization/styberry?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,styberry.com,http://www.styberry.com/,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1465156921/oukza8g5sno44iugnhf0.png",https://www.facebook.com/Styberry/,https://twitter.com/styberry_com,,:,Berlin,Berlin,DEU,"Styberry is a blogging platform and a community for fashion, beauty and lifestyle bloggers."
interstruct AG,81b35a95-ee63-8ca4-c88b-409311418ea5,organization,company,https://www.crunchbase.com/organization/interstruct-ag?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,interstruct.com,http://www.interstruct.com,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1465222089/jh01qqqdfnifuwbs01nb.png",,,https://www.linkedin.com/company/interstruct-ag,:,Berlin,Berlin,DEU,interstruct provides its clients with web designing and marketing communications services.
123makler,2551d67a-6361-9c19-9572-bebe186bae9e,organization,company,https://www.crunchbase.com/organization/123makler?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,123makler.de,https://www.123makler.de/,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1465279817/s8ekv0gupd4coajq1b9l.png",https://www.facebook.com/123Makler,https://twitter.com/123Makler,,:,Berlin,Berlin,DEU,123makler.de With us you find the perfect broker for your property.
COMATCH,0156bff6-1148-e2c9-95d2-274379964d36,organization,company,https://www.crunchbase.com/organization/comatch?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,comatch.com,https://www.comatch.com,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1465290457/acwwhzo6jtzh2afq10q4.jpg",https://www.facebook.com/COMATCHGmbH,https://twitter.com/comatching,https://www.linkedin.com/company/comatch-gmbh,:,Berlin,Berlin,DEU,COMATCH is a Berlin-based online marketplace matching consultants with companies.
Atameo,a00e3784-868e-ddba-846f-65f178a37502,organization,company,https://www.crunchbase.com/organization/atameo?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,atameo.com,http://www.atameo.com,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1465469908/txywugiszr7xm7q0qvpm.png",https://www.facebook.com/getatameo/,https://twitter.com/getatameo,,:,Berlin,Berlin,DEU,Atameo automatically captures your trips and turns your travel data into a beautiful travel profile.
Super Stack,96ed04b9-eba5-951e-c27d-0ef173d8f0ad,organization,company,https://www.crunchbase.com/organization/super-stack?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,superstack.io,http://superstack.io,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1465471775/zfj1hx7agfxanod6crsc.png",,,,:,Berlin,Berlin,DEU,Super Stack enables digital content producers to automatically collect small payments from their users.
Bonagora,e428a3f2-d76a-fedb-afe2-926e2b5dafd5,organization,company,https://www.crunchbase.com/organization/bonagora?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,bonagora.com,http://www.bonagora.com,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1465520210/rswyqykoddr4hji5j1ln.png",https://www.facebook.com/bonagora,https://twitter.com/bonagora,https://www.linkedin.com/company/bonagora,:,Berlin,Berlin,DEU,The Online Wholesale Marketplace for the Home & Living Industry.
Job Pal,bb92b9c2-3949-ed40-11be-dd4e2fcdf18a,organization,company,https://www.crunchbase.com/organization/job-pal?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,pal.chat,https://pal.chat,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1465823182/gdu9ae3apvyh4qoivtdx.jpg",,https://twitter.com/Pal_Chat,https://www.linkedin.com/company/15074666?trk=tyah&trkInfo=clickedVertical%3Acompany%2CclickedEntityId%3A15074666%2Cidx%3A2-1-2%2CtarId%3A1470842582795%2Ctas%3AJob%20Pal,:,Kreuzberg,Berlin,DEU,"We build 100% customised chat bots for companies that automate candidate engagement, pre-screening and interview logistics."
BerlinMusicStationÂ®,43eaffc5-5cf1-44de-0eef-5a7e3c0953d1,organization,company,https://www.crunchbase.com/organization/berlinmusicstation?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,berlinmusicstation.com,https://berlinmusicstation.com,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1465893390/e1cnzyibexkpg7mzc1b0.png",https://www.facebook.com/Berlin-MusicStation-872102562812963/?ref=settings,https://twitter.com/BerlinMusicStat,,:,Berlin,Berlin,DEU,The worldÂ´s first music platform from online to - on stage
Alumia,0e5c63fd-9008-6598-7924-f18effe94876,organization,company,https://www.crunchbase.com/organization/alumia?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,alumia.co,http://alumia.co/,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1465966561/mz3nahycrfflcnsyeb0s.png",,,,:,Berlin,Berlin,DEU,Making the future a brighter place
SIUT,bd9a3131-4675-d7f3-d3cc-3b21098047ad,organization,company,https://www.crunchbase.com/organization/siut?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,siut.eu,http://siut.eu/,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1465969797/g9kjgc86gynf1hialp1d.png",https://www.facebook.com/siutberlin/,https://twitter.com/SIUT_Beton,,:,Berlin,Berlin,DEU,"SIUT's illuminated concrete promises a wide range of possible uses, for example in security or aesthetic cases"
Naturtrip,768ced98-a7bc-cb97-a174-d714e6224737,organization,company,https://www.crunchbase.com/organization/naturtrip?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,naturtrip.org,http://www.naturtrip.org/,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1465970577/zg0ncgpshdo3ckfrbpte.png",https://www.facebook.com/naturtriporg-245555615538281/,https://twitter.com/naturtrip,,:,Berlin,Berlin,DEU,Offers a completeley new approach for the explorative local recreation by developing spontaneous activity planning.
Velo Easy,f32e1643-4b0b-d59d-1322-68e4536bf3c3,organization,company,https://www.crunchbase.com/organization/velo-easy?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,velo-easy.de,https://www.velo-easy.de/,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1465971931/ce1ohvebingkf9yp7ueh.png",https://www.facebook.com/veloeasy,https://twitter.com/veloeasy,,:,Berlin,Berlin,DEU,Velo Easy is a Berlin-based bicycle box platform.
Haferkater,f29e548a-aa0a-5146-c8af-46c2701a36e8,organization,company,https://www.crunchbase.com/organization/haferkater?utm_source=crunchbase&utm_medium=export&utm_campaign=odm_csv,haferkater.de,http://haferkater.de/,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1465972190/vyqqcadqn6zlttv42juq.png",https://www.facebook.com/Haferkater/,,,:,Berlin,Berlin,DEU,Haferkater operates a cafe and coffee shop specializing in salads and coffee in the city of Berlin.
